store,websites,sku,fitguide,description
"store_us,global_m_sv","app_us,global_m_web",RKW040L,size chart 1,"This ombre georgette tunic is adorned with crystal stone broach. It comes with matching pants.<ul><li>Color: Blue, Turquoise</li><li>Measurement (inches): Tunic Length - 56"" , Pants Length - 39.5"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RKW040XL,size chart 1,"This ombre georgette tunic is adorned with crystal stone broach. It comes with matching pants.<ul><li>Color: Blue, Turquoise</li><li>Measurement (inches): Tunic Length - 56"" , Pants Length - 39.5"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RKW040,size chart 1,"This ombre georgette tunic is adorned with crystal stone broach. It comes with matching pants.<ul><li>Color: Blue, Turquoise</li><li>Measurement (inches): Tunic Length - 56"" , Pants Length - 39.5"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RJW020XS,size chart 1,"This silk jacket is adorned with floral embroidered patterns and zari work all over. It comes with matching pants and a dupatta.<ul><li>Color: Multicolor</li><li>Measurement (inches): Jacket Length - 44"" , Pants Length - 41"" , Dupatta Length - 94"" , Dupatta Width - 37.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RJW020S,size chart 1,"This silk jacket is adorned with floral embroidered patterns and zari work all over. It comes with matching pants and a dupatta.<ul><li>Color: Multicolor</li><li>Measurement (inches): Jacket Length - 44"" , Pants Length - 41"" , Dupatta Length - 94"" , Dupatta Width - 37.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RJW020M,size chart 1,"This silk jacket is adorned with floral embroidered patterns and zari work all over. It comes with matching pants and a dupatta.<ul><li>Color: Multicolor</li><li>Measurement (inches): Jacket Length - 44"" , Pants Length - 41"" , Dupatta Length - 94"" , Dupatta Width - 37.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RJW020L,size chart 1,"This silk jacket is adorned with floral embroidered patterns and zari work all over. It comes with matching pants and a dupatta.<ul><li>Color: Multicolor</li><li>Measurement (inches): Jacket Length - 44"" , Pants Length - 41"" , Dupatta Length - 94"" , Dupatta Width - 37.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RJW020XL,size chart 1,"This silk jacket is adorned with floral embroidered patterns and zari work all over. It comes with matching pants and a dupatta.<ul><li>Color: Multicolor</li><li>Measurement (inches): Jacket Length - 44"" , Pants Length - 41"" , Dupatta Length - 94"" , Dupatta Width - 37.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RJW020,size chart 1,"This silk jacket is adorned with floral embroidered patterns and zari work all over. It comes with matching pants and a dupatta.<ul><li>Color: Multicolor</li><li>Measurement (inches): Jacket Length - 44"" , Pants Length - 41"" , Dupatta Length - 94"" , Dupatta Width - 37.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RJW018XS,size chart 1,"This silk jacket is embellished with crystals and bugle beads. It comes with a grape blouse featuring padded cups and zip closure. It includes matching pants.<ul><li>Color: Magenta, Purple</li><li>Measurement (inches): Jacket Length - 41"" , Pants Length - 38.5"" , Dupatta Length - 16.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RJW018S,size chart 1,"This silk jacket is embellished with crystals and bugle beads. It comes with a grape blouse featuring padded cups and zip closure. It includes matching pants.<ul><li>Color: Magenta, Purple</li><li>Measurement (inches): Jacket Length - 41"" , Pants Length - 38.5"" , Dupatta Length - 16.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RJW018M,size chart 1,"This silk jacket is embellished with crystals and bugle beads. It comes with a grape blouse featuring padded cups and zip closure. It includes matching pants.<ul><li>Color: Magenta, Purple</li><li>Measurement (inches): Jacket Length - 41"" , Pants Length - 38.5"" , Dupatta Length - 16.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RJW018L,size chart 1,"This silk jacket is embellished with crystals and bugle beads. It comes with a grape blouse featuring padded cups and zip closure. It includes matching pants.<ul><li>Color: Magenta, Purple</li><li>Measurement (inches): Jacket Length - 41"" , Pants Length - 38.5"" , Dupatta Length - 16.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RJW018XL,size chart 1,"This silk jacket is embellished with crystals and bugle beads. It comes with a grape blouse featuring padded cups and zip closure. It includes matching pants.<ul><li>Color: Magenta, Purple</li><li>Measurement (inches): Jacket Length - 41"" , Pants Length - 38.5"" , Dupatta Length - 16.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RJW018,size chart 1,"This silk jacket is embellished with crystals and bugle beads. It comes with a grape blouse featuring padded cups and zip closure. It includes matching pants.<ul><li>Color: Magenta, Purple</li><li>Measurement (inches): Jacket Length - 41"" , Pants Length - 38.5"" , Dupatta Length - 16.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW140XS,size chart 1,"This georgette tunic is adorned with crystals, sequins, zari and zardozi applique work at the yoke. It comes with a matching churidar and dupatta.<ul><li>Color: Blue, Green</li><li>Measurement (inches): Tunic Length - 43"" , Churidar Length - 54.5"" , Dupatta Length - 76""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW140S,size chart 1,"This georgette tunic is adorned with crystals, sequins, zari and zardozi applique work at the yoke. It comes with a matching churidar and dupatta.<ul><li>Color: Blue, Green</li><li>Measurement (inches): Tunic Length - 43"" , Churidar Length - 54.5"" , Dupatta Length - 76""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW140M,size chart 1,"This georgette tunic is adorned with crystals, sequins, zari and zardozi applique work at the yoke. It comes with a matching churidar and dupatta.<ul><li>Color: Blue, Green</li><li>Measurement (inches): Tunic Length - 43"" , Churidar Length - 54.5"" , Dupatta Length - 76""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW140L,size chart 1,"This georgette tunic is adorned with crystals, sequins, zari and zardozi applique work at the yoke. It comes with a matching churidar and dupatta.<ul><li>Color: Blue, Green</li><li>Measurement (inches): Tunic Length - 43"" , Churidar Length - 54.5"" , Dupatta Length - 76""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW140XL,size chart 1,"This georgette tunic is adorned with crystals, sequins, zari and zardozi applique work at the yoke. It comes with a matching churidar and dupatta.<ul><li>Color: Blue, Green</li><li>Measurement (inches): Tunic Length - 43"" , Churidar Length - 54.5"" , Dupatta Length - 76""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW140,size chart 1,"This georgette tunic is adorned with crystals, sequins, zari and zardozi applique work at the yoke. It comes with a matching churidar and dupatta.<ul><li>Color: Blue, Green</li><li>Measurement (inches): Tunic Length - 43"" , Churidar Length - 54.5"" , Dupatta Length - 76""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW018XS,size chart 1,"This shaded georgette kurta showcases floral embroidery and lurex threadwork at the yoke. It comes with a matching churidar & dupatta.<ul><li>Color: Peach, Orange</li><li>Measurement (inches): Kurta Length - 49"" , Churidar Length - 52.5"" , Dupatta Length - 104""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW018S,size chart 1,"This shaded georgette kurta showcases floral embroidery and lurex threadwork at the yoke. It comes with a matching churidar & dupatta.<ul><li>Color: Peach, Orange</li><li>Measurement (inches): Kurta Length - 49"" , Churidar Length - 52.5"" , Dupatta Length - 104""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW018M,size chart 1,"This shaded georgette kurta showcases floral embroidery and lurex threadwork at the yoke. It comes with a matching churidar & dupatta.<ul><li>Color: Peach, Orange</li><li>Measurement (inches): Kurta Length - 49"" , Churidar Length - 52.5"" , Dupatta Length - 104""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW018L,size chart 1,"This shaded georgette kurta showcases floral embroidery and lurex threadwork at the yoke. It comes with a matching churidar & dupatta.<ul><li>Color: Peach, Orange</li><li>Measurement (inches): Kurta Length - 49"" , Churidar Length - 52.5"" , Dupatta Length - 104""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW018XL,size chart 1,"This shaded georgette kurta showcases floral embroidery and lurex threadwork at the yoke. It comes with a matching churidar & dupatta.<ul><li>Color: Peach, Orange</li><li>Measurement (inches): Kurta Length - 49"" , Churidar Length - 52.5"" , Dupatta Length - 104""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW018,size chart 1,"This shaded georgette kurta showcases floral embroidery and lurex threadwork at the yoke. It comes with a matching churidar & dupatta.<ul><li>Color: Peach, Orange</li><li>Measurement (inches): Kurta Length - 49"" , Churidar Length - 52.5"" , Dupatta Length - 104""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW016XS,size chart 1,"This net kurta is adorned with embroidered patterns all over, crystals, bugle beads and zardozi work at the waist. It comes with padded cups, hook and eye closure. It includes a matching churidar & dupatta.<ul><li>Color: Pista Green</li><li>Measurement (inches): Kurta Length - 43"" , Churidar Length - 52"" , Dupatta Length - 94"" , Dupatta Width - 25"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW016S,size chart 1,"This net kurta is adorned with embroidered patterns all over, crystals, bugle beads and zardozi work at the waist. It comes with padded cups, hook and eye closure. It includes a matching churidar & dupatta.<ul><li>Color: Pista Green</li><li>Measurement (inches): Kurta Length - 43"" , Churidar Length - 52"" , Dupatta Length - 94"" , Dupatta Width - 25"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSTW016M,size chart 1,"This net kurta is adorned with embroidered patterns all over, crystals, bugle beads and zardozi work at the waist. It comes with padded cups, hook and eye closure. It includes a matching churidar & dupatta.<ul><li>Color: Pista Green</li><li>Measurement (inches): Kurta Length - 43"" , Churidar Length - 52"" , Dupatta Length - 94"" , Dupatta Width - 25"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
